id,price
0,2819.0166545083844
1,5424.1734416691115
2,9098.416893064725
3,3928.4260657176533
4,1672.519926421211
5,6030.8847089359315
6,4799.877920885545
7,4317.027247790183
8,5272.8042682237965
9,15656.641552701225
10,4466.367423723142
11,778.8569346478821
12,3219.3948863483924
13,1597.8841475760955
14,2516.2573892761166
15,1169.814364921734
16,1469.6009828998965
17,3945.113864174598
18,4100.740602990804
19,883.526863921898
20,2083.55865311401
21,5291.402643059876
22,4088.60503046018
23,648.82753026933
24,16789.863646229547
25,1114.9549747968524
26,627.0996191169108
27,1012.7030469799402
28,1663.392813656303
29,888.490380877724
30,10219.052023055383
31,562.7024112599015
32,4028.027780775993
33,735.1702929085441
34,665.5899272024294
35,2431.7933164323017
36,6475.8557651227275
37,2593.4423505705972
38,2775.2838486153914
39,697.9659972758387
40,490.9695075636108
41,8976.092817245317
42,850.523147392283
43,1807.6774245092126
44,10532.880283774486
45,2484.317327250445
46,971.279947530053
47,841.0404638937376
48,1161.0274144632886
49,2865.3289700014625
50,608.2381401842224
51,4650.301792859319
52,2875.6627487820056
53,7045.016201109779
54,5532.756328328274
55,2196.2044499542094
56,9739.636921280395
57,2385.957837815584
58,4350.2010590391565
59,2858.1258178258686
60,1184.7002418807815
61,555.5677348123329
62,7144.202595403297
63,1152.5272823030666
64,8441.136025870319
65,18132.685898818338
66,928.7446434411079
67,11486.729272429215
68,5414.057310677449
69,9735.548814978965
70,467.63795392881974
71,702.1606077520696
72,835.6416235784536
73,1234.8493957608732
74,5157.444845006021
75,1885.6627384167475
76,8594.877190812413
77,14440.994194497829
78,2769.2265536318155
79,6519.396349452675
80,11058.365495998341
81,2000.0290255278944
82,15092.502750195672
83,6666.810172699229
84,862.3933495119542
85,7766.969257347232
86,1013.9507798076244
87,12590.789057688891
88,8275.776089362565
89,16375.681984716171
90,5088.608661470216
91,1313.3944686852938
92,990.6377361484216
93,873.2181632174497
94,16647.986461814882
95,520.7365205613648
96,14390.477854047802
97,15351.586147441947
98,12709.533270880322
99,675.2493765602544
100,2559.498127281754
101,784.9443804831775
102,645.734612671225
103,502.3313030551486
104,1038.5256357622713
105,1721.550324524266
106,1410.2313748174377
107,786.7381511615661
108,1100.0377971129146
109,695.4702410461713
110,640.6897631528791
111,1083.7464017587122
112,1754.0603788695523
113,1691.0848107372758
114,1435.369012320167
115,5153.811535394108
116,5157.484227328192
117,15357.581608900562
118,503.6249936794184
119,16983.305639673807
120,1388.2552246016949
121,1714.175531545755
122,1075.6981554273477
123,556.230360504891
124,671.4896223246164
125,1357.4768705632287
126,1112.802328155482
127,13461.983654947917
128,5500.7440036226035
129,5087.161526148269
130,6441.505101848206
131,3227.6564028445014
132,6727.739527013456
133,1078.4849577288167
134,3460.800470471732
135,1053.9269776262502
136,600.2014393773578
137,6937.489327812849
138,564.8055295260557
139,4320.995643549281
140,911.0589523809218
141,882.6329517231038
142,3547.06079750968
143,4021.8458297957154
144,785.9499960519315
145,6445.082903015093
146,15471.700684688845
147,5149.1619692596505
148,2538.188717525207
149,1842.9933252646051
150,2518.779398535783
151,1772.0146439025484
152,11904.894742180342
153,2768.3063232799855
154,592.6386580904688
155,13987.209130038907
156,3219.855206376558
157,2878.9850413178933
158,3808.812566075756
159,870.7156572149192
160,7233.163285963134
161,9705.537143079779
162,693.2749807755918
163,621.2318500065745
164,5532.1792292411765
165,10833.061042212435
166,3210.4361271598596
167,4494.6808765501255
168,3361.166256824208
169,10541.075362050064
170,789.2821499137225
171,1641.1845206506853
172,4635.656984036191
173,2115.9576058432312
174,6357.756694271782
175,1804.7730550174424
176,4379.628301128542
177,3478.638626855171
178,2605.9312192693296
179,3438.3210430843587
180,3449.2848604687174
181,1670.3799122340158
182,900.6449073896487
183,1590.786417389258
184,723.2959220860416
185,3960.123079439947
186,901.3532064663952
187,849.7065360658088
188,492.09633509631084
189,1830.6238851245282
190,2249.233296274407
191,769.0600129157589
192,827.4901891240619
193,6228.259205864366
194,4134.014817362715
195,2507.285106473297
196,670.818168001296
197,12948.619891407503
198,614.7630793134097
199,8602.841539516105
200,10606.14255847311
201,6423.39485536613
202,671.0017481720796
203,796.2474282253723
204,6466.57754285475
205,3656.881367078657
206,648.050372502333
207,3087.6320971438568
208,927.300012031274
209,7891.633995312952
210,2571.162836497647
211,6963.630204106911
212,11463.507325141545
213,460.1730622079796
214,1234.8989509348671
215,897.586764775236
216,2571.881933870217
217,2562.5380787039567
218,767.9341648002267
219,1358.5858768734731
220,2381.5013396697736
221,2073.3497407506434
222,9036.493280516925
223,1034.8539062352131
224,1252.6592644446869
225,4500.734635287947
226,3886.566878670816
227,1941.7110608251983
228,6658.703013551731
229,1868.1076851617252
230,5185.758660799987
231,1464.3466776931796
232,1088.1499518316837
233,1564.278420845189
234,919.4266561702203
235,8199.002559356468
236,1252.943590653621
237,959.1282960961095
238,4318.522294192721
239,8215.562719934833
240,5952.167779806988
241,895.02020087521
242,15755.721534748529
243,4427.837049275103
244,494.1484610236071
245,975.3410247029746
246,2514.6442435169824
247,6997.585925826896
248,10727.704826512409
249,5619.570236295269
250,5149.173912795919
251,1573.7512509160815
252,2912.651554896961
253,5090.213938485215
254,5185.5284473905085
255,1354.0622516928056
256,701.4433447808238
257,1969.7994140054193
258,797.9104749016691
259,14876.827966052855
260,6311.041774150272
261,4845.892643051952
262,1761.144370638876
263,3784.4380943088554
264,794.8518118888678
265,2186.847576899732
266,7741.8520253453
267,1803.9465017318425
268,1034.184595695306
269,8631.57562098844
270,7674.833642180718
271,813.2812649048676
272,4412.935122330391
273,5172.652133596734
274,522.7908370689698
275,887.935239158129
276,6258.182799491034
277,538.773654234028
278,6796.2899706496355
279,8230.911058927533
280,1575.097900551576
281,2731.991255515487
282,3945.5601232382
283,9081.855325146014
284,8811.298618408577
285,11360.825066161236
286,5211.364668677169
287,16569.27183158837
288,1775.6731607657507
289,6130.405668468642
290,425.62816409475727
291,8492.935107294685
292,17244.443679874323
293,878.6347960580068
294,7693.945053031677
295,1809.906173393086
296,2091.165048362739
297,705.7193646807432
298,414.27480246413495
299,5823.539253494249
300,1986.32640067596
301,1142.8007877333089
302,3828.6849485282673
303,5879.753275669974
304,5947.64419329945
305,8689.70677241402
306,1062.488321050985
307,1033.8007667019451
308,1803.3119902740693
309,2142.128399909494
310,1781.5234888617888
311,470.82382117828325
312,7428.78037451333
313,5267.558014424986
314,2393.7546385815313
315,10460.415696815082
316,702.7963679155207
317,1084.8512806192016
318,910.0760238529709
319,8204.943818063257
320,5028.966476932661
321,495.5890995421283
322,466.7172361023717
323,490.2642868941993
324,811.9643936271073
325,5460.812757253677
326,1679.60796645162
327,1788.4360519152738
328,6781.577577962217
329,602.415236636001
330,17468.761521235516
331,2347.4725764214577
332,807.4012617153387
333,8655.000415128725
334,3556.83956233494
335,1846.6235057797562
336,15535.736490712497
337,922.3137341215285
338,935.1975241320343
339,6098.4808617744275
340,678.3058504639534
341,1642.5576736850749
342,612.5525424779718
343,4391.204019686806
344,4378.016637789294
345,1745.930174852086
346,660.3628972366134
347,2515.748647398033
348,4870.114422750263
349,803.1569396845974
350,3319.381871953858
351,491.8880004079242
352,2605.350517345881
353,1920.4907039739692
354,653.9677115950905
355,1535.1736786615656
356,737.183128372512
357,11508.676269378098
358,1470.952066320107
359,460.57943358206376
360,946.1338610286491
361,8270.999078712415
362,594.9508192796205
363,9012.05471548959
364,3591.2545697734904
365,685.1203483247725
366,657.4838326192977
367,4477.203134712357
368,1761.5106549576712
369,689.6384676206638
370,657.28182924723
371,743.9542302534506
372,6042.142228163692
373,916.8584146884126
374,454.49397619938185
375,933.8591051720084
376,731.9214798989143
377,4195.7911314799585
378,2779.669669168628
379,619.1307222539735
380,4547.857226886785
381,535.0475853591147
382,757.3839849397593
383,9282.987014781436
384,1113.495461785418
385,768.032607593218
386,16184.39859241148
387,12152.074745392289
388,818.2661312926659
389,760.7811810794198
390,2640.7088464821545
391,853.3732201112946
392,8741.919426128678
393,628.6725151981113
394,1952.2652317346895
395,4737.61570758388
396,797.0456700253601
397,2047.8036351611622
398,1042.5810962393766
399,2338.1350877461105
400,5076.134793641978
401,623.9697877893055
402,2473.904621275246
403,10348.002333255385
404,1255.0458066108406
405,1098.1586371469748
406,544.9501104193441
407,17495.57636006464
408,1980.260777632677
409,5780.207404230612
410,853.9683731335928
411,735.8677631577892
412,4408.704052216056
413,1518.3690723612488
414,7160.1467319734365
415,848.3574390723974
416,1367.8285885583264
417,7906.186717212697
418,452.54003878736455
419,4778.013720538048
420,13785.129882059906
421,4385.224764766945
422,4972.629728419532
423,904.1940433609396
424,1202.0835477265912
425,465.53479620439
426,770.4101819458078
427,13295.01249301539
428,1691.7661370176636
429,7820.6737831037
430,4454.168503655626
431,17013.040966728346
432,2126.3064900597215
433,3075.7259846612405
434,655.269840146588
435,3209.857883648247
436,2375.8990159006253
437,1182.6070280539882
438,6890.856882620455
439,666.868887305013
440,3575.8381836222757
441,1632.9209136463473
442,816.6420614746382
443,620.5148316829584
444,972.9131151647349
445,1120.2778027391482
446,2354.4013777186965
447,5494.826789220639
448,849.9063272575838
449,2348.905799312562
450,728.5655877625231
451,1185.8364305311159
452,6637.9901456234875
453,6300.056592903617
454,2880.596731098305
455,4849.986146289301
456,1011.1746213543295
457,12216.530317920864
458,3961.6189899226224
459,5148.175345026158
460,12748.897311550973
461,479.7799499840734
462,760.2649585500031
463,609.2786424660451
464,916.7850329713953
465,4101.766717318906
466,808.9113294414735
467,4198.647796828296
468,4626.147116000651
469,1335.5389911492002
470,2561.8817235252463
471,2307.9430904651117
472,2299.4303135911573
473,7134.272037471016
474,1275.5296439807203
475,1150.5854602989527
476,16432.97690113457
477,5311.16523483665
478,2792.033067949594
479,11064.052393498354
480,871.8176732945783
481,5662.009567864514
482,10563.30292604199
483,14882.016074012949
484,1315.194636835152
485,4292.682070923658
486,12378.725172392906
487,3105.2154135529318
488,2497.874980394708
489,1921.5532316448339
490,590.1018038126804
491,771.1993582439986
492,4861.426904673841
493,9282.671940840515
494,2429.1054328042314
495,882.5400619186565
496,2185.547198224952
497,5241.093423610478
498,1861.5885046195312
499,4174.126625338782
500,10022.661831733296
501,670.1794582932445
502,8954.515392871836
503,1436.0611507362385
504,543.7695728155658
505,4452.86955094475
506,653.1282566590946
507,3789.4844347900967
508,1749.6054650445287
509,1074.8969861013845
510,1436.350486439868
511,656.9637966293228
512,1061.5427233670682
513,4016.4545183170576
514,3145.741468835906
515,15546.560501974034
516,4531.613639939881
517,7083.510722640676
518,1159.0515254697114
519,1881.1016091287472
520,5622.138019423928
521,2050.5351147887877
522,788.6173914670401
523,6368.230580304033
524,9095.447583149116
525,1860.6117253543946
526,1355.4916698517932
527,2312.5776709541606
528,4880.410452108922
529,4754.997713884302
530,2640.4440757944476
531,2206.429604604373
532,2870.218209279283
533,7059.888371896747
534,2486.5638342110115
535,15191.415974362939
536,15055.354494530597
537,4600.706375007782
538,1965.107727489019
539,2110.4784140962374
540,10215.906436367293
541,10459.427086091202
542,705.831333812795
543,15819.300313758187
544,584.7808958508778
545,7214.5961455562565
546,9912.648685818256
547,1890.346886954805
548,898.158655431688
549,7745.688929966599
550,541.2899501981658
551,991.6373845543651
552,6540.657399716353
553,1606.6383767832315
554,2634.4029867810445
555,15368.219177155614
556,4895.6998788878
557,9800.71180545825
558,1369.0320725149847
559,2830.4858555417063
560,801.0942025754287
561,2627.7691697538276
562,748.8816146316216
563,4217.818821040526
564,5630.135295651341
565,2436.720896303877
566,2495.099396751261
567,2228.855655854739
568,5538.812673277981
569,1818.0939129239252
570,1241.913615370017
571,4415.264782440395
572,15553.859471146841
573,14544.184992997045
574,5026.531629383001
575,668.4356255845942
576,4485.350171237438
577,1158.378857951278
578,591.2806927336165
579,3685.3302363835
580,2183.0007271025966
581,891.7820223127899
582,948.4984552940342
583,496.3818763022522
584,8088.367905319831
585,1731.9320046899375
586,877.435950658358
587,958.1246245094454
588,2652.194610664137
589,3686.3436537407697
590,1779.2520106296583
591,538.4993772245118
592,909.7696271883599
593,589.0776598636327
594,8596.907847560255
595,1233.8644408238551
596,14705.091709142303
597,800.6473382750545
598,1187.2760165182865
599,3301.863006006588
600,2362.6546151362654
601,8525.303678639702
602,2312.513261946526
603,9815.703379915485
604,563.1777027574129
605,1221.6959371180444
606,911.840313795258
607,5303.6544061642
608,2241.288752873371
609,643.8177064989419
610,1662.075957445877
611,919.2004731196536
612,3435.296984405
613,3125.8987533841073
614,965.1690295139061
615,469.622128582651
616,730.6517415079286
617,3451.156579727354
618,16229.868968373445
619,10815.769740322938
620,901.442714110154
621,606.7691378975533
622,862.1555434892755
623,2194.780033706778
624,4641.752175605421
625,16246.04475730413
626,1096.6842867826178
627,746.5691134460709
628,1810.3115066551456
629,3763.4609993156328
630,2577.0213098122704
631,10202.035754428434
632,1223.6358405047326
633,1185.617588954567
634,3877.4976448798498
635,7909.530714470942
636,4285.575086191338
637,1074.1032381168643
638,12646.884049980225
639,4577.018434708997
640,6723.797073621628
641,503.55151417179684
642,848.7412670499676
